PEDRO  FERNANDES  ,(PTB-MA.),"Sr.  Presidente,  só  o  Poder Legislativo tem o poder político. Eu acho que, com esse poder político, nós podemos dar  uma  trégua  na  crise  política  deste  País.  Por  isso,  Sr.  Presidente,  o  Brasil  não aguenta ter Presidente de plantão. Eu voto “sim” ao relatório.",YES
RUBENS  PEREIRA  JÚNIOR  ,(PCdoB-MA.),"Sr.  Presidente,  há  mala cheia  de  dinheiro,  há  vantagem  indevida  com  ilícito  na  PETROBRAS,  há  conluio com Rocha Loures, há o crime de corrupção passiva. Afinal de contas, se uma mala cheia  de  dinheiro  não  for  motivo  suficiente  para  se  processar  alguém,  o  que  mais seria? O processo não atrapalha o Brasil! O que atrapalha o Brasil é a corrupção e a impunidade! É por isso que eu voto pelo prosseguimento da denúncia. Voto “não”. Fora, Temer!",NO
SARNEY  FILHO  ,(PV-MA.),"“Sim”,  com  o  parecer  da  Comissão  de Constituição e Justiça.",YES
VICTOR  MENDES  ,(PSD-MA.),"Sr.  Presidente,  o  Presidente  Temer será investigado mais à frente. Essa denúncia se baseou no art. 317 do Código Penal. Só que a corrupção não foi praticada por ele. O Ministério Público não conseguiu mostrar. Quem pegou o dinheiro está... Essa denúncia se baseou em ilação, em suposição. Afastar  um  Presidente,  desestabilizar  um  país  com  base  em  suposição  é frágil. Por isso, eu voto “sim” ao relatório.",YES
WALDIR  MARANHÃO  ,(PP-MA.),"Sr.  Presidente,  povo brasileiro, povo do meu querido Estado do Maranhão, o meu voto é pela coerência. Votei contra o impeachment, votei contra o golpe; portanto, “não”.",NO
WEVERTON  ROCHA  ,(PDT-MA.),"Sr.  Presidente,  estamos  num Estado  de  Direito.  Todos  têm  que  se  submeter  à  lei,  inclusive  o  Presidente  da República. Voto  contra  a  reforma  trabalhista,  contra  a  reforma  da  Previdência,  contra qualquer retirada de direitos do nosso trabalhador. Acreditamos que o Brasil pode, sim,  superar  essa  crise  fazendo  a  boa  política,  e  a  política  é  fazer  a  nossa  parte. Todo o Parlamento tem que votar, e nós do PDT votamos “não” ao relatório. Fora, Temer e diretas já!",NO
ZÉ CARLOS ,(PT-MA.),"Sr. Presidente, pela garantia de que ninguém está acima da lei e de que toda denúncia tem que ser apurada, pela hipocrisia que reina  nesta  Casa  e  por  Temer  na  cadeia,  eu  voto  contra  esse  parecer  e  pelo prosseguimento.",NO
ANDRÉ FIGUEIREDO ,(PDT-CE.),"Autorizar a análise dessa denúncia é permitir o devido curso da Justiça. As votações que nós estamos tendo aqui estão transformando esta Casa em um “vergonhódromo”! Voto “não” ao relatório e “sim” à análise.",NO
ANÍBAL GOMES ,(PMDB-CE.),"Voto “sim”, Sr. Presidente.",YES
ARIOSTO  HOLANDA  ,(PDT-CE.),"O  Deputado Ariosto  Holanda  vota “não”.",NO
CABO SABINO ,(PR-CE.),"Sr. Presidente, eu estou Deputado, mas eu sou  policial,  e  como policial  eu  jamais  posso  ser  contra uma investigação. “Sim” à investigação, “não” ao relatório.",NO
CHICO LOPES ,(PCdoB-CE.),"Bem, eu fui escolhido pelo povo. Se eu fui  escolhido  pelo  povo,  eu  tenho  que  votar  pelo  povo,  que  é  a  maioria,  porque  o Michel Temer não tem nem 1% de popularidade. Por isso, “não”.",NO
DANILO  FORTE  ,(PSB-CE.),"Sr.  Presidente,  quando  a  vítima  vira algoz, muitas vezes, ela age pelo ódio. E, agindo pelo ódio, ela não tem capacidade de julgar. Eu me lembro da história de dólares na cueca do assessor do Deputado José  Guimarães,  quando  foi  imputada  a  ele  a  possibilidade  de  ser  cassado  pela Assembleia Legislativa do Estado do Ceará. Como eu o defendi naquele momento, porque  não  havia  prova  para  cassá-lo;  eu  também  não  posso  hoje  prejulgar  o Presidente da República. Diante disso, eu voto “sim”.",YES
DOMINGOS  NETO  ,(PSD-CE.),"Sr.  Presidente,  ano passado, muitos nesta Casa defenderam que, para se afastar um Presidente, era necessária grande substância jurídica.  Encontramo-nos,  mais  uma  vez,  em  um  momento  de afastamento  com  a  denúncia  ainda  muito  mais  frágil  do  que  o  processo  de impeachment.  Tenho  certeza  de  que  a  tentativa  de  tirar  um  Presidente  cuja investigação prosseguirá ao fim do seu mandato, antecipar essa retirada, será uma incoerência e pode ser chamada até de contragolpe. Contra isso, eu voto “sim” ao relatório.",YES
GENECIAS  NORONHA  ,(SD-CE.),"Sr.  Presidente,  pela  estabilidade econômica e a volta do emprego no nosso Brasil, o meu voto é “sim”, com o Relator.",YES
GORETE  PEREIRA  ,(PR-CE.),"Pela  melhora  dos  índices  da economia, eu voto “sim” pelo Brasil.",YES
JOSÉ  AIRTON  CIRILO  ,(PT-CE.),"Sr.  Presidente,  nós  vivemos  um momento de extrema tristeza para o nosso País e para o mundo, porque o Brasil se tornou  uma  potência  referência  internacionalmente.  Infelizmente,  contra  uma Presidente honesta e correta cometeram um golpe parlamentar. Nós sabemos que nós  temos  que  passar  o  Brasil  a  limpo.  Para  passar  o  Brasil  a  limpo  é  preciso investigar. Por  isso,  Sr.  Presidente,  eu  voto  contra  o  relatório  porque  eu  quero  a investigação.",NO
JOSÉ GUIMARÃES  ,(PT-CE.),"Não à reforma da Previdência, não à reforma  trabalhista.  Pela  democracia  e  dignidade  do  povo  brasileiro,  meu  voto acompanha 93% dos brasileiros que querem o “Fora, Temer” e diretas já.  Meu voto é “não”, Sr. Presidente.",NO
LEÔNIDAS  CRISTINO  ,(PDT-CE.),"Sr.  Presidente,  meu  voto  é  para abrir um processo contra o Presidente da República Michel Temer, ou Michel “Fora, Temer”. Meu voto é “não” como é o desejo da maioria do povo brasileiro. A  SRA.  MARIANA  CARVALHO  -  Deputado  Leônidas  Cristino:  voto  “não”.",NO
LUIZIANNE  LINS  ,(PT-CE.),"Sr.  Presidente,  primeiramente:  Fora, Temer!  Pelo  povo  do  meu  Ceará,  pelo  povo  brasileiro,  contra  a  reforma  da Previdência  e  para  que  este  País  volte  a  sonhar  e  a  se  reencontrar  com  a esperança, eu voto “não” ao Presidente golpista Michel Temer.",NO
MACEDO ,(PP-CE.),"Eu voto com o Relator. O meu voto é “sim”.",YES
MOSES  RODRIGUES  ,(PMDB-CE.),"Sr.  Presidente,  eu  voto  com  o Relator: “sim”.",YES
ODORICO  MONTEIRO  ,(PSB-CE.),"Sr.  Presidente,  contra  o congelamento de recursos da saúde por 20 anos, contra a reforma da Previdência e para  que  o  povo  participe  da  solução  da  grande  crise  deste  País,  o  meu  voto  é “não”.",NO
PAULO HENRIQUE LUSTOSA  ,(PP-CE.),"Sr. Presidente, voto “sim”, com a orientação do meu partido.",YES
RONALDO  MARTINS  ,(PRB-CE.),"Sr.  Presidente,  eu  voto  pela abertura da investigação. Voto “não”.",NO
VAIDON  OLIVEIRA  ,(DEM-CE.),"Sr.  Presidente,  voto  com  o  meu partido. O meu voto é “sim”.",YES
VITOR  VALIM  ,(PMDB-CE.),"Sr.  Presidente,  demais  Parlamentares, doa a quem doer, representando o meu Estado do Ceará e cidades como Fortaleza e minha querida Caucaia, eu voto a favor da investigação. Ninguém está acima da lei!",NO
ALESSANDRO MOLON  ,(REDE-RJ.),"Quando cheguei a esta Casa, prometi cumprir e defender a Constituição. As provas de que Temer praticou crimes são indiscutíveis. A Câmara não pode obstruir a Justiça. Por  tudo  isso,  Presidente,  voto  “não”  ao  relatório  que  quer  engavetar  a denúncia.",NO
ALEXANDRE  VALLE  ,(PR-RJ.),"Sr.  Presidente,  eu  voto  “sim”  ao relatório do PSDB.",YES
ALTINEU CÔRTES ,(PMDB-RJ.),"Sr. Presidente, o Brasil tem milhares de desempregados. O Brasil não aguenta mais guerra. O Brasil precisa de paz na política, de estabilidade na política e da volta dos empregos. Por isso, eu voto a favor do relatório da CCJ.",YES
REINHOLD STEPHANES ,(PSD-PR.),"Sr. Presidente, simbolicamente eu voto “sim”, porque me atrasei na votação. Obrigado.",YES
AROLDE  DE  OLIVEIRA  ,(PSC-RJ.),"Sr.  Presidente,  lamentando  a natureza triste desta matéria, mas coerente com a minha vida política, com o meu comportamento político, eu voto contra o relatório da CCJ.",NO
AUREO ,(SD-RJ.),"Sr. Presidente, eu voto favoravelmente ao relatório da CCJ. Voto “sim”, Sr. Presidente.",YES
BENEDITA  DA  SILVA  ,(PT-RJ.),"Sr.  Presidente,  eu  voto  com  93% dos brasileiros que querem “Fora, Temer” e que querem que ele seja investigado. Este Presidente que desempregou muitos trabalhadores e retirou-lhes direitos e agora quer tirar... Sr. Presidente, o meu voto é “não”.",NO
CABO DACIOLO ,(PTdoB-RJ.),"Glória a Deus! Do que adianta o homem ganhar o mundo todo e perder a sua alma? Pelo  povo  brasileiro,  pela  democracia  no  nosso  País,  por  novas  eleições gerais, eu quero falar para os Parlamentares, para a quadrilha que está instalada no Congresso Nacional, eu quero dizer a eles: intervenção federal já! O meu voto é “não”.",NO
CELSO JACOB ,(PMDB-RJ.),"Voto com o relatório da CCJ. Voto “sim”.",YES
CELSO PANSERA ,(PMDB-RJ.),"Presidente, eu voto contra o relatório da CCJ. Meu voto é “não”.",NO
CHICO ALENCAR ,(PSOL-RJ.),"Para o PSOL, impedir a investigação é ser cúmplice da corrupção. Não ao roubo de direitos! Não à compra de votos! Não ao  conluio  espúrio  entre  grandes  corporações  e  a  política  degenerada!  Eleições gerais já! O povo nos observa. O PSOL vota “não”!",NO
CHICO D’ANGELO  ,(PT-RJ.),"Sr.  Presidente,  a  denúncia é  grave.  É vergonhoso livrar Temer da investigação. O crime da mala não pode ficar impune. Pela luta do povo brasileiro contra a retirada de direitos, o meu voto é “não”.",NO
CRISTIANE  BRASIL  ,(PTB-RJ.),"Sr.  Presidente,  o  povo brasileiro  não  aguenta  mais  ouvir  falar  dessa  denúncia,  que  é  ilegal,  que  foi produzida com provas ilegais por um homem que tinha de estar preso. O Brasil não aguenta  mais!  Nós  temos  que  virar  essa  página,  acabar  com  isso  e  voltar  a trabalhar! Por isso, o meu voto, Presidente, é “sim”!",YES
DELEY ,(PTB-RJ.),"Presidente, em respeito à democracia e ao povo brasileiro, nós votamos “não”.",NO
EZEQUIEL  TEIXEIRA  ,(PODE-RJ.),"Sr.  Presidente,  por  saber que o Presidente vai ser investigado no final do seu mandato, e pela estabilidade e governabilidade, contra o PT e o comunismo na nossa Nação, eu voto “sim”. Brasil para frente! Brasil de cabeça erguida!",YES
FELIPE  BORNIER ,(PROS-RJ.),"Sr.  Presidente,  com transparência, de acordo com a minha consciência, eu voto “não”, voto a favor das investigações. Obrigado.",NO
FRANCISCO FLORIANO ,(DEM-RJ.),"Voto “sim”, Sr. Presidente.",YES
GLAUBER  BRAGA  ,(PSOL-RJ.),"Esta  institucionalidade  aqui  está podre! O que vira esse jogo é a organização popular de base. Eu voto contra essa máfia que quer, na mão grande, retirar os direitos... Eu  voto  contra  essa  máfia  que  quer,  na  mão grande,  retirar  os  direitos  de  milhões  de  brasileiros,  máfia  que  está  no  Planalto  e também aqui ao meu lado. O meu voto é “não”.",NO
HUGO  LEAL  ,(PSB-RJ.),"Sr.  Presidente,  em  respeito às  instituições, em  respeito  à  autonomia  e  à  independência  dos  Poderes  da  República  e  também por orientação do meu partido, o PSB, eu voto “não”, pela continuação da denúncia.",NO
JAIR BOLSONARO ,(PSC-RJ.),"Para ser uma grande nação, o Brasil precisa de um Presidente honesto, cristão e patriota. O meu voto é “não”.",NO
JANDIRA  FEGHALI  ,(PCdoB-RJ.),"Temer  está  roubando  o  Brasil, roubando direitos e roubando os aposentados. Voto com a indignação do povo brasileiro, voto com a coragem e a ousadia de uma mulher, voto pelo Brasil e pela democracia. Fora, canalha! Fora, Temer! O meu voto é “não”.",NO
JEAN  WYLLYS  ,(PSOL-RJ.),"Sr.  Presidente,  em  defesa  da democracia,  sequestrada  por  facção  criminosa  que  também  é  inimiga  dos  artistas, das  mulheres,  dos  trabalhadores  em  geral,  dos  negros  e  negras,  da  comunidade LGBT, dos povos indígenas, eu voto “não” ao relatório dos cúmplices do corrupto.",NO
JULIO  LOPES  ,(PP-RJ.),"Sr.  Presidente,  Sras.  e  Srs. Deputados, investigar é preciso, mas não é urgente. Urgente é unir trabalhadores e empreendedores do Brasil para desenvolver o País. Eu voto “sim”, com o Deputado Paulo Abi-Ackel.",YES
LAURA CARNEIRO, (PMDB-RJ.),"Sr. Presidente, Srs. Deputados, eu tive  o  cuidado  de  ler  a  denúncia,  a  defesa.  Quem  fala  aqui  é  a  filha  do  PMDB  de Nelson Carneiro, de Ulysses Guimarães. A estabilidade num país se dá pela crença e pela esperança do seu povo. Sr. Presidente, eu voto pelo envio da matéria ao Supremo Tribunal Federal. Voto “não”.", NO
LEONARDO  PICCIANI  ,(PMDB-RJ.),"Sr.  Presidente,  em  respeito  à separação dos Poderes, em respeito às instituições, digo que esta Casa, onde está a  legítima  representação  do  povo  brasileiro  eleita  pelo  voto,  não  é  mero  local  de passagem do desejo de outras instituições. A denúncia é inepta, e denúncia inepta não merece prosperar. Eu voto “sim”. ",YES
LUIZ CARLOS RAMOS ,(PODE-RJ.),"Pelos moradores de rua, que nascem e morrem, voto contra o relatório do PSDB e pela...",YES
LUIZ SÉRGIO ,(PT-RJ.),"Sr. Presidente, esta Casa cassou uma mulher honesta, sem crime, e agora quer impedir que o Supremo investigue um Presidente que tem as impressões digitais no crime. Só a eleição direta nos tira desta crise. Eu voto “sim” à... Eu  voto  “sim”  à  continuidade  das investigações, Sr. Presidente.",NO
MARCELO  DELAROLI  ,(PR-RJ.),"Presidente,  pela  estabilidade  do nosso  País,  com  a  responsabilidade  de  entender  que  afastar  provisoriamente  um Presidente  da  República  é  ruim  para  a  economia  brasileira,  e  para  que  ele  seja investigado ao final do seu mandato, eu voto “sim” ao relatório.",YES
MARCELO MATOS ,(PHS-RJ.),"Sr. Presidente, Srs. Deputados, Sras. Deputadas, sigo a orientação do meu partido, voto “não”.",NO
MARCO  ANTÔNIO  CABRAL  ,(PMDB-RJ.),"Sr.  Presidente,  pela estabilidade econômica e pelo retorno dos empregos no Brasil, eu voto “sim”.",YES
MARCOS  SOARES  ,(DEM-RJ.),"Sr.  Presidente,  eu  voto  com  o relatório aprovado pela Comissão de Constituição e Justiça. Voto “sim”.",YES
MIRO TEIXEIRA ,(REDE-RJ.),"Presidente, o interesse público exige o fim da impunidade. Eu voto “não”.",NO
OTAVIO  LEITE  ,(PSDB-RJ.),"Sr.  Presidente,  eu  apenas  gostaria  de lembrar  aos  brasileiros  que  esta  sessão  é  uma  determinação  da  Constituição  da República. É preciso respeitá-la. O meu voto é “não” ao relatório.",NO
PAULO  FEIJÓ  ,(PR-RJ.),"Sr.  Presidente,  voto  com  o  Relator.",YES
PEDRO PAULO ,(PMDB-RJ.),"Sr. Presidente, li e reli todas as peças de acusação e defesa. Não há argumentos suficientes para afastar o Presidente da República.  O  Brasil  precisa  alcançar  a  estabilidade  política,  precisa  avançar  nas reformas e no ajuste fiscal, para crescer e gerar empregos. Eu voto “sim”, Sr. Presidente.",YES
ROBERTO SALES ,(PRB-RJ.),"Voto “sim”, conforme a orientação do partido.",YES
RODRIGO MAIA ,(DEM-RJ),"Comunico  ao  Plenário  que  deixo  de votar em virtude de impedimento regimental.",ABSTENTION
ROSANGELA  GOMES  ,(PRB-RJ.),"Sr.  Presidente,  eu  não  sou pautada  pela  mídia  nacional.  Votei  aqui,  no  impeachment,  pela  retomada  do crescimento  econômico  do  Brasil,  pelo  combate  à  violência,  pela  minha  Baixada, pela saúde do meu Estado. Eu voto “sim”!",YES
SERGIO  ZVEITER  ,(PMDB-RJ.),"Eu  mantenho  o  voto  que  proferi  na CCJ, pelos fortes indícios da prática de corrupção passiva por Michel Temer e pelo direito da sociedade de saber a verdade.",NO
SIMÃO  SESSIM  ,(PP-RJ.),"Sr.  Presidente,  nunca  na  história deste País  o  Governo  Federal  enfrentou o  caos  da  violência no Rio  de  Janeiro.  O Presidente  Temer  e  o  Ministro  Jungmann  implantaram  a  Operação  Segurança  e Paz,  com  10  mil  homens  das  Forças  Armadas  —  do  Exército,  da  Marinha  e  da Aeronáutica  —,  da  Força  Nacional,  enfim,  de  todas  as  forças  de  segurança  do Estado. Para que isso não pare, Presidente, precisamos dar estabilidade a este País, política e econômica. Por um Brasil crescente, democrático, voto “sim”.",YES
SORAYA SANTOS ,(PMDB-RJ.),"Sr. Presidente, neste instante nós temos que tomar uma decisão política, dizer se este é o momento adequado ou não para  gerar  mais  instabilidade  neste  País.  O  que  a  sociedade  nos  está  cobrando  é responsabilidade... É  preciso  parar  com  essa  briga política e votar pela segurança, pela estabilidade, pela economia. Em nome das famílias brasileiras, como mulher, como mãe, meu voto é “sim” à estabilidade econômica deste País... Presidente, é preciso acabar com a vaidade  e  votar  com  responsabilidade! ",YES
SÓSTENES  CAVALCANTE  ,(DEM-RJ.),"Todos  os  Deputados  do PSOL  e  do  PCdoB  votaram  contra  o  impeachment  da  Presidente  Dilma.  Eles  não têm  moral,  são  hipócritas,  junto  com  o  PT.  Eu  votei  a  favor  do  impeachment  de Dilma  e  venho  aqui  hoje  dizer  “sim”  ao  prosseguimento  da  denúncia  contra  o Presidente. Voto “não” ao relatório, Sr. Presidente. Lula na cadeia!",NO
WADIH  DAMOUS  ,(PT-RJ.),"O  Palácio  do  Planalto  é  sede  do  crime organizado.  Michel  Temer  é  chefe  do  crime  organizado  e  traidor  da  classe trabalhadora brasileira. Voto “não”, pelo prosseguimento da denúncia.",NO
WALNEY  ROCHA  ,(PEN-RJ.),"Voto  com  o  Relator,  Sr.  Presidente. Portanto, voto “sim”.",YES
ZÉ AUGUSTO NALIN ,(PMDB-RJ.),"Sr. Presidente, eu acho que aqui todos  nós  queremos  a  mesma  coisa,  a  investigação,  mas,  para  mim,  que  a investigação  venha  no  tempo  certo,  depois  que  o  Presidente  sair  do  comando  da Presidência! Muito obrigado.",YES 
CARLOS MANATO ,(SD-ES.),"Sr. Presidente, em respeito ao Estado Democrático de Direito, que eu defendo, acredito que esse processo tem que ir para o Supremo Tribunal Federal. Voto “não”.",NO
DR.  JORGE  SILVA  ,(PHS-ES.),"Em  nome  da  ética,  em  nome  da moralidade,  pela  continuidade  da  investigação,  em  nome  da  maioria  da  população capixaba, eu voto “não”.",NO
EVAIR VIEIRA DE MELO  ,(PV-ES.),"Sou recém-chegado na política, Sr. Presidente. Por princípios e por valores, os capixabas que represento abominam a  corrupção.  Nunca  seremos  coniventes  com  esse  mal.  Que  prossigam  as investigações!O Deputado Evair vota “não” ao relatório.",NO
GIVALDO VIEIRA ,(PT-ES.),"Sr. Presidente, ao lado de 93% do digno povo  brasileiro,  voto  contra  a  corrupção  de  Temer  e  de  seu  Governo,  contra  a reforma  trabalhista  e  a  reforma  da  Previdência.  O  meu  voto  é  “não”,  para prosseguimento...",NO
HELDER  SALOMÃO  ,(PT-ES.),"Em  respeito  à  Constituição  do  meu País, em respeito ao povo capixaba e ao povo brasileiro, contra a corrupção, contra a compra de votos, eu voto “não” ao relatório. Fora, Temer! Diretas já!",NO
LELO  COIMBRA  ,(PMDB-ES.),"Sr.  Presidente,  pelo  fortalecimento  e restauração  da  economia  de  nosso  País,  pelas  reformas  que  precisam  de estabilidade política para que ocorram e pelo nosso trabalho de fortalecimento das instituições brasileiras, meu voto é a favor do relatório. Meu voto é “sim”.",YES
MARCUS VICENTE ,(PP-ES.),"Sr. Presidente, pela estabilidade econômica,  pela  geração  de  emprego  e  renda,  pelo  controle  da  inflação  e  pela queda dos juros, em nome do Espírito Santo do Brasil, eu voto "sim".",YES
NORMA AYUB ,(DEM-ES.),"Sr. Presidente, eu voto "não".",NO
PAULO  FOLETTO  ,(PSB-ES.),"Sr.  Presidente,  independentemente das  reformas  necessárias  que  estão  sendo  realizadas,  esta  Casa  é  a  caixa  de ressonância da voz da nossa população. Nós representamos o povo brasileiro. E o povo brasileiro quer que haja o prosseguimento das investigações.  O  meu  voto  é  contra  o  relatório,  pelo  prosseguimento  das  investigações.  O meu voto é “não”. ",NO
SÉRGIO VIDIGAL ,(PDT-ES.),"Pelo fortalecimento da Operação Lava-Jato,  pelo  princípio  republicano  de  que  a  lei  vale  para  todos  e  em  respeito  aos cidadãos  brasileiros —  81% da população  hoje é  totalmente  contra  a  corrupção, a favor da ética na política e contra a impunidade —, eu voto pelo prosseguimento da ação e contra o relatório. ",NO
ASSIS CARVALHO ,(PT-PI.),"Contra o banditismo que se instalou no Planalto Central, pela democracia neste País e para que Temer vá fazer companhia a  Eduardo  Cunha,  o  meu  voto  é  “não”  ao  relatório  e  “sim”  à  continuidade  da investigação. ",NO
ÁTILA  LIRA  ,(PSB-PI.),"Sr.  Presidente,  eu  sou  um  advogado  do estado mínimo, e, nesse sentido, nós já estamos vivendo a retomada da economia, que, com a estabilidade política, é fator essencial para o crescimento. Portanto, eu voto com o relatório da CCJC. Eu voto “sim”.",YES
HERÁCLITO FORTES ,(PSB-PI.),"Sr. Presidente, o Brasil precisa ter paz.  Eu  vou  votar,  em  primeiro  lugar,  em  homenagem  à  coragem  do  Presidente Michel Temer de promover as reformas de que o Brasil necessita. Talvez, por isso mesmo, ele esteja pagando um alto preço. Portanto,  Sr.  Presidente,  diante  desses fatos  e  da  coerência  e  em  nome de um Brasil livre e que quer crescer, eu voto “sim”.",YES
IRACEMA PORTELLA  ,(PP-PI.),"Por falta de consistência na denúncia, eu voto “sim”.",YES
JÚLIO CESAR ,(PSD-PI.),"Pela melhoria dos indicadores econômicos do nosso País, pela convicção que eu tenho de cada dia melhorar a vida do povo brasileiro e por recomendação partidária, eu voto “sim”, Sr. Presidente.",YES
MAIA FILHO ,(PP-PI.),"Sr. Presidente, ser Parlamentar não é ser manobrado pelo senso comum, nem é querer agradar o senso comum; é, antes de tudo, defender a Constituição. E não vamos criar aqui o precedente de afastar um Presidente sem ter uma prova irrefutável.  Acreditando  no  Brasil  e  acreditando  que  nós  estamos  aqui  para  criar estabilidade, votamos “sim” ao relatório.",YES
PAES  LANDIM  ,(PTB-PI.),"Sr.  Presidente,  eu  votei  contra  o impeachment  da  Presidente  Dilma  porque  não  encontrei  fundamentos  que  lhe imputassem crime de responsabilidade. Da mesma forma, fazendo juízo político, que é aquilo que o Ministro Fachin determinou... A fim de dar o mínimo de estabilidade ao País e de acordo com as reformas anunciadas pelo Presidente Michel Temer, eu voto  pela  suspensão  do  processo,  que  terá  continuidade  após  o  término  do mandato. Nesse sentido, eu voto com o Relator, voto “sim”.",YES
RODRIGO  MARTINS  ,(PSB-PI.),"Sr.  Presidente,  o  Brasil  precisa  ser passado a limpo. Por isso eu voto “não” ao relatório, a favor da investigação.",NO
SILAS  FREIRE  ,(PODE-PI.),"Precisamos  tomar  o  Brasil  das mãos da corrupção e devolvê-lo aos brasileiros. E só faremos isso se deixarmos as instituições  dizerem  quem  é  inocente  e  quem  é  culpado.  Vamos  passar  o  Brasil  a limpo.  Portanto,  voto  “não”  ao  relatório.  Vamos  à  continuidade  das  investigações, pela transparência no Brasil!",NO
ANTÔNIO  JÁCOME  ,(PODE-RN.),"Sou  contra  o  balcão  de negócios. Podemos sonhar e lutar por um Brasil sem corrupção. Voto “sim” à investigação e “não” ao relatório.",NO
BETO  ROSADO  ,(PP-RN.),"Sr.  Presidente,  acompanho  o relatório que foi aprovado na Comissão de Constituição e Justiça. Voto “sim”.",YES
FÁBIO  FARIA  ,(PSD-RN.),"Sr.  Presidente,  acompanho  o  voto  do Relator, o Deputado Paulo Abi-Ackel, do PSDB.",YES
FELIPE  MAIA  ,(DEM-RN.),"Sr.  Presidente,  eu  voto  favorável  ao parecer do Deputado Paulo Abi-Ackel na Comissão de Constituição e Justiça.",YES
RAFAEL MOTTA ,(PSB-RN.),"Sr. Presidente, eu defendo a Justiça nas suas instâncias Federal, Estadual e Municipal. Aos culpados a devida punição; e que os inocentes tenham o reconhecimento da sua honestidade.  Sr. Presidente, aqueles que têm medo de investigação têm medo da verdade. Por isso eu voto “não” a esse relatório.",NO
O  SR.  ROGÉRIO  MARINHO  ,(PSDB-RN.),"O  Brasil  começa  a  mudar,  e ninguém está acima da lei. Isso tanto é verdade que a quadrilha que assaltou o País durante 13 anos tem uma ex-Presidente afastada, tem um Presidente condenado a 9 anos de prisão, tem três ex-tesoureiros…  Sr. Presidente, com certeza voto a favor das reformas e pelo não arquivamento da denúncia, que será apreciada após o término do mandato do Presidente Temer. Eu voto “sim”.",YES
WALTER  ALVES  ,(PMDB-RN.),"Sr.  Presidente,  Sras.  e  Srs. Deputados, voto de acordo com o Relator, voto “sim”.",YES
ZENAIDE  MAIA  ,(PR-RN.),"Por  saber  que  eu  realmente  vi  aquela mala  de  dinheiro  andando  nas  ruas  da  cidade,  contra  a  impunidade,  Zenaide  vota “não”.",NO
ADELMO  CARNEIRO  LEÃO  ,(PT-MG.),"Sr.  Presidente,  um  país governado  por  golpistas,  por  corruptos,  por  traidores  da  Pátria  não  terá  paz  nem estabilidade. Enganam-se aqueles que estão dizendo... Considerando  um  país governado  dessa  forma,  em  defesa  da  soberania  nacional,  da  dignidade  do  povo brasileiro, da soberania popular, eu digo “não”. Meu voto é “não”.",NO
ADEMIR  CAMILO  ,(PODE-MG.),"Sr.  Presidente,  se  estivesse aqui, votaria contra o  impeachment. Votei contra a terceirização e contra a reforma trabalhista.  Vou  votar  contra  a  reforma  da  Previdência.  Mas,  pela  estabilidade econômica, voto “sim”. ",YES
AELTON  FREITAS  ,(PR-MG.),"Sr.  Presidente,  pela  estabilidade econômica  do  País  e  pela  continuação  das  reformas  necessárias,  Aelton  Freitas vota “sim”.",YES
BILAC PINTO ,(PR-MG.),"Sr. Presidente, eu voto a favor do relatório do  ilustre  Deputado  Paulo  Abi-Ackel,  aprovado  na  Comissão  de  Constituição  e Justiça e de Cidadania. O meu voto é “sim”.",YES
BRUNNY  ,(PR-MG.),"Sr.  Presidente,  eu  chamo  a  atenção  dos Deputados  para  a  responsabilidade  com  o  nosso  País.  Precisamos  que  a  nossa economia continue avançando. Eu voto “sim”, a favor do Presidente. ",YES
CAIO  NARCIO  ,(PSDB-MG.),"Pela  estabilidade  do  País,  pela investigação da denúncia ao final do mandato e em nome do Brasil, eu voto “sim”, com o Relator Paulo Abi-Ackel.",YES
CARLOS  MELLES  ,(DEM-MG.),"Sr.  Presidente,  voto  como  votei  na Comissão de Constituição e Justiça, “sim”.",YES
DÂMINA PEREIRA ,(PSL-MG.),"Pela estabilidade do País, eu voto “sim” ao relatório.",YES
DELEGADO  EDSON  MOREIRA  ,(PR-MG.),"Contra  quem  apoia  a ditadura de Maduro, que está matando todos os venezuelanos e os mandando para cá; contra essa corrupção, Sr. Presidente, que acaba com o País; votamos “sim” ao relatório do brilhante Deputado Paulo Abi-Ackel.",YES
DIEGO ANDRADE ,(PSD-MG.),"Voto “sim”, Sr. Presidente.",YES
DIMAS  FABIANO  ,(PP-MG.),"Pela  estabilidade  econômica  e política, eu voto “sim”, Sr. Presidente.",YES
DOMINGOS  SÁVIO  ,(PSDB-MG.),"Sr.  Presidente,  a  lei  é  igual  para todos.  E  o  Presidente  Temer  haverá  de  responder  às  acusações  no  momento apropriado.  Mas  não  vamos  fazer  o  jogo  do  PT.  Não  é  hora  de tirar  o  Presidente. Eles querem o caos. Querem transformar isto aqui numa Venezuela. Queremos  acabar  com  a  crise,  queremos  gerar  emprego  e  desenvolver  o Brasil. Portanto, com muita consciência e responsabilidade, eu voto “sim”.",YES
EROS  BIONDINI  ,(PROS-MG.),"Sr.  Presidente,  sou  a favor  da investigação. O meu voto é “não”.",NO
FÁBIO  RAMALHO  ,(PMDB-MG.),"O  meu  voto  é  “sim”,  respeitando cada pessoa que vota “sim” ou “não”.",YES
FRANKLIN ,(PP-MG.),"Sr. Presidente, eu voto “sim”.",YES
