'367)','sérgIo Fernando Paranhos Fleury','(1933-1979)','Delegado da Polícia Civil do estado de São Paulo'
'368)','tamotu naKao','(1934-)','Tenente da Policia Militar'
'369)','thacyr omar menezes sIa','(1933-1995)','Policial Civil'
'370)','thaumaturgo sotero Vaz','(1932-)','General de Brigada'
'371)','ubIrajara rIbeIro de souza ','(1937-)','Subtenente do Exército'
'372)','Valter da costa jacarandá','(1939-)','Coronel aposentado do Corpo de Bombeiros'
'373)','Vasco elIas rossI','(1915-)','Médico-legista do Instituto Médico-Legal do estado de São Paulo '
'374)','Walter sayeg','(1923-)','Médico-legista do Instituto Médico-Legal do estado de São Paulo '
'375)','WIlson luIz chaVes machado','(1947-)','Coronel do Exército'
'376)','ydyno sardenberg FIlho','(1931-)','Coronel do Exército'
'377)','zuIderzee nascImento lIns','(1934-)','Tenente-coronel do Exército'
